用户注册日期,国家,渠道,注册人数,KYC1人数,转化至充值人数,KYC2人数,注册 充值,充值总金额,转化至现货交易人,充值-现货交易,现货交易总金额,转化至合约交易人,充值-合约交易,合约交易总金额,转化至交易人数,充值 交易,交易总金额
2026/4/5,丹麦,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,波兰,老带新,1,1,1,0,1,41.151344,1,1,188.2718824,0,0,0,1,1,188.2718824
2026/4/5,马来西亚,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,西班牙,推广2(外部),8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,乌兹别克斯坦,广告渠道,22,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,波兰,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴布亚新几内亚,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,塞尔维亚,其他渠道,28,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,立陶宛,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,台湾,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,摩尔多瓦,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,喀麦隆,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴拉圭,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴基斯坦,其他渠道,9,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,南非,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,孟加拉国,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,挪威,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,也门,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,摩洛哥,推广2(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,哥伦比亚,推广2(外部),4,2,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,阿根廷,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,波兰,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,以色列,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,俄罗斯,广告渠道,4,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,尼日利亚,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,印度尼西亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,塞尔维亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,新加坡,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,墨西哥,推广2(外部),23,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,新加坡,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,也门,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴西,SEO,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,科特迪瓦,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,委内瑞拉,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,保加利亚,其他渠道,12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,肯尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,加纳,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,印度尼西亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,洪都拉斯,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,萨尔瓦多,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,韩国,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/5,马里,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,亚美尼亚,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,越南,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,菲律宾,老带新,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,新加坡,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴勒斯坦,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,委内瑞拉,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,英国,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,德国,其他渠道,668,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,瑞典,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,缅甸,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,西班牙,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,墨西哥,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,塞内加尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,埃及,老带新,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,坦桑尼亚,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,泰国,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,墨西哥,其他渠道,25,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,日本,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,俄罗斯,推广2(外部),2,2,2,2,1,545.85,1,0.5,337.29052,2,1,85606.89349,2,1,85944.18401
2026/4/5,保加利亚,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,阿根廷,SEO,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,摩洛哥,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,乌克兰,其他渠道,71,2,1,2,0.014084507042253521,115.32,1,1,231.73596,1,1,1830.1447,1,1,2061.88066
2026/4/5,瑞典,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,菲律宾,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,瑞士,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,土耳其,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,孟加拉国,其他渠道,15,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,智利,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,捷克,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,德国,广告渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,法国,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,马达加斯加,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,俄罗斯,其他渠道,8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,英国,其他渠道,19,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,乌克兰,推广2(外部),34,8,7,5,0.20588235294117646,922.36,4,0.5714285714285714,818.03308,7,1,76335.97623,7,1,77154.00931
2026/4/5,德国,推广2(外部),28,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/5,格鲁吉亚,其他渠道,11,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,芬兰,其他渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,爱沙尼亚,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,希腊,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,也门,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,肯尼亚,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/5,哥伦比亚,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,乌兹别克斯坦,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,哈萨克斯坦,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,摩尔多瓦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,乌克兰,SEO,3,3,2,2,0.6666666666666666,230.94,2,1,483.87511,2,1,3502.8639,2,1,3986.73901
2026/4/5,南非,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,沙特阿拉伯,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,奥地利,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴西,推广2(外部),5,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/5,法国,SEO,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,白俄罗斯,广告渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,智利,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,法国,推广2(外部),4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,哥伦比亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,挪威,推广2(内部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,澳大利亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,塞尔维亚,推广2(外部),17,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,巴基斯坦,SEO,8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,意大利,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,阿尔及利亚,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,危地马拉,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,亚美尼亚,其他渠道,32,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,毛里塔尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,德国,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,罗马尼亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,加纳,其他渠道,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/5,比利时,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,波兰,推广2(内部),1,1,1,1,1,0.392597,0,0,0,0,0,0,0,0,0
2026/4/4,摩洛哥,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴西,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,土耳其,其他渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塔吉克斯坦,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,毛里塔尼亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,墨西哥,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌兹别克斯坦,推广2(外部),1,1,1,1,1,202.09,1,1,265.4545,1,1,30199.15801,1,1,30464.61251
2026/4/4,蒙古,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,南非,老带新,5,5,5,5,1,533.43,5,1,5595.008583,5,1,36221.97381,5,1,41816.98239
2026/4/4,坦桑尼亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,洪都拉斯,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴拿马,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,科特迪瓦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,加蓬,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞内加尔,推广2(外部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌克兰,推广2(外部),52,32,27,27,0.5192307692307693,2720.208,10,0.37037037037037035,1958.02074,29,1.0740740740740742,294937.0245,29,1.0740740740740742,296895.0452
2026/4/4,法国,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼日利亚,老带新,3,3,3,3,1,320.35,3,1,3738.91394,3,1,23823.83484,3,1,27562.74878
2026/4/4,日本,推广2(外部),8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,贝宁,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,埃塞俄比亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,印度尼西亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,英国,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿塞拜疆,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,利比亚,广告渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,俄罗斯,老带新,2,2,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,德国,老带新,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,斯洛文尼亚,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,安哥拉,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,澳大利亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,日本,推广2(内部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,亚美尼亚,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,拉脱维亚,老带新,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,英国,其他渠道,15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,南非,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞内加尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,洪都拉斯,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌克兰,其他渠道,160,2,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼泊尔,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴拉圭,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,孟加拉国,其他渠道,12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,芬兰,其他渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,黎巴嫩,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,白俄罗斯,推广2(外部),2,1,1,1,0.5,210.37,1,1,214.169328,1,1,36229.88202,1,1,36444.05135
2026/4/4,泰国,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,葡萄牙,推广2(外部),2,2,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,摩尔多瓦,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,委内瑞拉,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,罗马尼亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,意大利,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,哥斯达黎加,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞舌尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,波兰,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼日利亚,推广2(外部),3,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,英国,推广2(外部),8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,埃塞俄比亚,其他渠道,4,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,印度,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌克兰,SEO,3,2,2,1,0.6666666666666666,131.59,1,0.5,232.3535,1,0.5,1633.0335,1,0.5,1865.387
2026/4/4,贝宁,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,法国,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,老挝,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿尔及利亚,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,日本,其他渠道,1,1,1,0,1,182.820436,1,1,180.72684,0,0,0,1,1,180.72684
2026/4/4,波兰,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,科特迪瓦,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,刚果民主共和国,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,哥伦比亚,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,爱尔兰,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,哥伦比亚,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,德国,其他渠道,2040,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,泰国,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿富汗,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,布基纳法索,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,澳大利亚,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,日本,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,俄罗斯,广告渠道,3,1,1,1,0.3333333333333333,279.99,0,0,0,1,1,587.91577,1,1,587.91577
2026/4/4,荷兰,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,西班牙,其他渠道,8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,保加利亚,推广2(外部),9,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,越南,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乍得,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴基斯坦,SEO,9,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,土耳其,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,摩尔多瓦,其他渠道,19,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,哥伦比亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,马来西亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,海地,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴基斯坦,推广2(外部),14,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,多米尼加共和国,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,德国,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,埃塞俄比亚,老带新,1,1,1,1,1,101.49,0,0,0,1,1,8480.54008,1,1,8480.54008
2026/4/4,新加坡,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌克兰,广告渠道,21,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,埃及,其他渠道,5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,奥地利,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,印度尼西亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,菲律宾,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,多哥,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,格鲁吉亚,其他渠道,9,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,韩国,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,俄罗斯,其他渠道,8,1,1,0,0.125,19.99,1,1,39.5926923,0,0,0,1,1,39.5926923
2026/4/4,也门,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿塞拜疆,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,亚美尼亚,其他渠道,33,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,斯里兰卡,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞内加尔,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,意大利,其他渠道,7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼日利亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,莫桑比克,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,伊拉克,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,中国香港,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,老挝,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,柬埔寨,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿根廷,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,波兰,其他渠道,5,5,4,4,0.8,477.63012,0,0,0,4,1,14884.12326,4,1,14884.12326
2026/4/4,南非,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞尔维亚,其他渠道,39,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,台湾,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,突尼斯,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,白俄罗斯,广告渠道,5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,德国,推广2(外部),23,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿根廷,广告渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌兹别克斯坦,广告渠道,20,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,科特迪瓦,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿尔及利亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,萨尔瓦多,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿根廷,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,哥伦比亚,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,墨西哥,推广2(外部),22,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,肯尼亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,伊拉克,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,希腊,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,坦桑尼亚,推广2(外部),4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,也门,其他渠道,3,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,利比亚,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,墨西哥,其他渠道,27,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,格鲁吉亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,安哥拉,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴西,其他渠道,5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,爱沙尼亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,保加利亚,其他渠道,16,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿富汗,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,埃及,推广2(外部),5,3,3,3,0.6,355.15,3,1,2411.891665,3,1,40474.81662,3,1,42886.70829
2026/4/4,索马里,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,西班牙,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼泊尔,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴拿马,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,斯里兰卡,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,菲律宾,其他渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,马来西亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿联酋,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,缅甸,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿尔及利亚,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,乌兹别克斯坦,其他渠道,2,1,1,1,0.5,1020.27923,1,1,1019.580557,0,0,0,1,1,1019.580557
2026/4/4,巴基斯坦,广告渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴基斯坦,老带新,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/4/4,塞尔维亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,尼加拉瓜,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,阿尔巴尼亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,塞尔维亚,推广2(外部),18,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,挪威,其他渠道,7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,法国,其他渠道,18,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,奥地利,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,南非,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,多哥,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴西,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,罗马尼亚,推广2(外部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,吉尔吉斯斯坦,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,圣多美和普林西比,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,孟加拉国,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,智利,SEO,1,1,1,1,1,12.34678,0,0,0,0,0,0,0,0,0
2026/4/4,法国,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,德国,广告渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/4,巴基斯坦,其他渠道,27,2,1,1,0.037037037037037035,356.134003,1,1,116.2994586,0,0,0,1,1,116.2994586
2026/4/3,越南,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/3,韩国,推广3(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/3,葡萄牙,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/4/3,墨西哥,其他渠道,239,0,0,0,0,0,0,,0,0,,0,0,,0
