用户注册日期,国家,渠道,注册人数,KYC1人数,转化至充值人数,KYC2人数,注册 充值,充值总金额,转化至现货交易人,充值-现货交易,现货交易总金额,转化至合约交易人,充值-合约交易,合约交易总金额,转化至交易人数,充值 交易,交易总金额
2026/5/23,阿尔及利亚,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,爱尔兰,SEO,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,法国,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,秘鲁,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,德国,其他渠道,35,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,摩尔多瓦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,埃塞俄比亚,其他渠道,5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,塞尔维亚,推广2(外部),30,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,拉脱维亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,台湾,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,希腊,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,罗马尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,卢旺达,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,安哥拉,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,毛里塔尼亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴基斯坦,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,澳大利亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,马达加斯加,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,委内瑞拉,SEO,5,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,比利时,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,波兰,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴西,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乍得,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,比利时,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,洪都拉斯,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,埃及,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,摩洛哥,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,委内瑞拉,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,英国,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,牙买加,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴林,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴基斯坦,其他渠道,10,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,泰国,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,埃及,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,保加利亚,其他渠道,18,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,科特迪瓦,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,南苏丹,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,土耳其,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,洪都拉斯,其他渠道,17,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,苏丹,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,越南,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴基斯坦,广告渠道,5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,格鲁吉亚,其他渠道,15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌克兰,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,澳大利亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,哥伦比亚,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,马达加斯加,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,爱尔兰,其他渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,阿尔及利亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,南非,其他渠道,3,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,捷克,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,法国,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,科威特,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌克兰,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,贝宁,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,墨西哥,其他渠道,20,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,南非,老带新,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,多米尼加共和国,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴拿马,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,尼日利亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,阿尔及利亚,其他渠道,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,孟加拉国,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,德国,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,德国,推广2(外部),39,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,菲律宾,推广2(外部),10,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,中国香港,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,摩尔多瓦,推广2(外部),15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,新加坡,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,格鲁吉亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,智利,SEO,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,台湾,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,坦桑尼亚,其他渠道,6,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,尼日利亚,其他渠道,2,2,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,南非,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,台湾,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,坦桑尼亚,推广2(外部),4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,也门,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,多哥,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,南非,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴西,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,德国,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,菲律宾,其他渠道,20,1,1,1,0.05,105,0,0,0,1,1,518.7512,1,1,518.7512
2026/5/23,新加坡,广告渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,罗马尼亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,科威特,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,瑞典,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,意大利,其他渠道,13,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,危地马拉,其他渠道,2,1,1,0,0.5,160.905838,0,0,0,0,0,0,0,0,0
2026/5/23,柬埔寨,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,希腊,推广2(外部),1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,委内瑞拉,推广2(外部),3,1,1,0,0.3333333333333333,4.687015,0,0,0,0,0,0,0,0,0
2026/5/23,塞内加尔,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,亚美尼亚,其他渠道,50,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,比利时,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,孟加拉国,其他渠道,7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,爱尔兰,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,西班牙,其他渠道,12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,尼日利亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,塞内加尔,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,利比亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,法国,其他渠道,27,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,印度,SEO,1,1,1,0,1,110,1,1,219.701406,1,1,1314.3812,1,1,1534.082606
2026/5/23,塞尔维亚,其他渠道,51,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴西,推广2(外部),5,1,1,0,0.2,9.560749,0,0,0,0,0,0,0,0,0
2026/5/23,英国,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,毛里塔尼亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,毛里求斯,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,哥伦比亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,西班牙,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,马达加斯加,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,巴基斯坦,SEO,5,2,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,英国,其他渠道,34,2,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,埃及,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,马里,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,西班牙,推广2(外部),16,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,智利,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,纳米比亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,索马里,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,拉脱维亚,推广2(外部),1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,阿尔及利亚,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,摩尔多瓦,其他渠道,16,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌兹别克斯坦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,俄罗斯,其他渠道,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,罗马尼亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,科特迪瓦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌兹别克斯坦,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,日本,其他渠道,3,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,波兰,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,克罗地亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,新西兰,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,墨西哥,推广2(外部),35,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌克兰,推广2(外部),70,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,格鲁吉亚,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,秘鲁,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,葡萄牙,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,印度尼西亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,意大利,推广2(外部),9,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,伊拉克,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,摩洛哥,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,保加利亚,推广2(外部),9,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,阿拉伯联合酋长国,推广2(外部),1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/23,秘鲁,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,肯尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,贝宁,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,泰国,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,乌克兰,其他渠道,24,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,亚美尼亚,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/23,墨西哥,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,英国,推广2(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,德国,SEO,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,墨西哥,其他渠道,15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,秘鲁,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,台湾,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,科特迪瓦,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,刚果,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,波兰,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,丹麦,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,委内瑞拉,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,西班牙,推广2(外部),18,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴西,其他渠道,7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌克兰,推广2(外部),72,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,法国,推广2(外部),5,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,英国,推广2(外部),10,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,瑞典,其他渠道,2,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,塞内加尔,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,土耳其,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,突尼斯,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,南非,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿联酋,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,也门,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,德国,推广2(外部),31,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴西,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,塞内加尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,摩洛哥,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,莫桑比克,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,法国,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,推广2(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,法国,推广2(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,孟加拉国,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,智利,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌兹别克斯坦,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,毛里塔尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,埃及,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,新加坡,推广2(内部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,沙特阿拉伯,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌克兰,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,瑞典,推广2(外部),1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,布基纳法索,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,圣文森特和格林纳丁斯,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,斯洛文尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,塞尔维亚,其他渠道,52,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,也门,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,韩国,推广2(外部),2,2,1,1,0.5,4102,0,0,0,1,1,2395520.265,1,1,2395520.265
2026/5/22,奥地利,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,伊拉克,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,孟加拉国,其他渠道,11,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,纳米比亚,SEO,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌克兰,广告渠道,9,5,2,5,0.2222222222222222,223.059589,2,1,223.07804,2,1,1786.9953,2,1,2010.07334
2026/5/22,亚美尼亚,其他渠道,56,5,4,4,0.07142857142857142,440.643897,4,1,440.37747,4,1,2999.70397,4,1,3440.08144
2026/5/22,乌兹别克斯坦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,英国,SEO,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,洪都拉斯,其他渠道,17,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,科特迪瓦,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,菲律宾,推广2(外部),10,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,利比亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,保加利亚,其他渠道,19,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,匈牙利,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌克兰,其他渠道,23,1,1,1,0.043478260869565216,111.041577,1,1,110.93868,1,1,603.11706,1,1,714.05574
2026/5/22,摩洛哥,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,肯尼亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴拿马,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,塞尔维亚,推广2(外部),32,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,意大利,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,利比亚,推广2(外部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,亚美尼亚,推广2(外部),7,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,摩尔多瓦,其他渠道,11,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,印度尼西亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,埃及,其他渠道,1,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,摩尔多瓦,推广2(外部),18,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,英国,其他渠道,15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,印度尼西亚,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,保加利亚,推广2(外部),11,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴基斯坦,推广2(外部),9,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,土耳其,老带新,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴基斯坦,广告渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,葡萄牙,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,伊拉克,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,墨西哥,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,越南,其他渠道,2,2,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,台湾,其他渠道,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,德国,其他渠道,35,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,索马里,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,日本,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,贝宁,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,意大利,其他渠道,11,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,西班牙,SEO,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,马里,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,推广2(外部),3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,西班牙,其他渠道,18,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,巴基斯坦,其他渠道,15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿根廷,其他渠道,2,2,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,法国,其他渠道,22,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,坦桑尼亚,其他渠道,4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,俄罗斯,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,塞内加尔,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿尔及利亚,推广2(外部),2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿富汗,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌拉圭,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,安道尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,马达加斯加,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,洪都拉斯,推广2(外部),8,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿曼,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,SEO,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,其他渠道,5,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,瑞士,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,俄罗斯,其他渠道,2,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,科特迪瓦,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,泰国,广告渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,乌兹别克斯坦,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,马来西亚,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,格鲁吉亚,其他渠道,16,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,意大利,推广2(外部),6,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,印度尼西亚,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,罗马尼亚,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿尔及利亚,其他渠道,4,3,0,1,0,0,0,,0,0,,0,0,,0
2026/5/22,巴基斯坦,SEO,6,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,哥伦比亚,推广2(外部),2,2,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,毛里塔尼亚,其他渠道,12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,吉尔吉斯斯坦,其他渠道,3,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,菲律宾,其他渠道,22,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,墨西哥,推广2(外部),38,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,毛里求斯,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,秘鲁,推广2(外部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,阿根廷,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,希腊,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,波兰,广告渠道,1,1,1,0,1,133.372023,0,0,0,0,0,0,0,0,0
2026/5/22,坦桑尼亚,推广2(外部),4,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,台湾,SEO,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,挪威,推广2(外部),1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,尼日利亚,其他渠道,5,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/22,马达加斯加,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,伊拉克,其他渠道,4,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,塞内加尔,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,意大利,其他渠道,6,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,尼日利亚,推广2(外部),1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,西班牙,推广2(外部),15,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,吉尔吉斯斯坦,其他渠道,2,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,布基纳法索,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,毛里塔尼亚,其他渠道,10,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,摩尔多瓦,推广2(外部),12,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,俄罗斯,广告渠道,1,1,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,塞尔维亚,其他渠道,42,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,刚果共和国,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,阿尔及利亚,老带新,1,0,0,0,0,0,0,,0,0,,0,0,,0
2026/5/21,埃及,其他渠道,2,1,0,1,0,0,0,,0,0,,0,0,,0
2026/5/21,阿根廷,其他渠道,1,0,0,0,0,0,0,,0,0,,0,0,,0
